"dataset","#Training Release","%Training","%Defective in Training","%Defective in Testing","Classifier","Balancing","Feature Selection","Cost Sensitivity","TP","FP","TN","FN","precision","recall","AUC","kappa"
"zookeeper","53","0.8151999","0.082295775","0.01056338","Random Forest","No","yes","no","2.0","8.0","273.0","1.0","0.2","0.6666666666666666","0.7752075919335706","0.2962555066079306"
"zookeeper","53","0.8151999","0.082295775","0.01056338","Naive Bayes","No","yes","no","3.0","23.0","258.0","0.0","0.11538461538461539","1.0","0.9833926453143536","0.19158415841584195"
"zookeeper","53","0.8151999","0.082295775","0.01056338","IBk","No","yes","no","2.0","6.0","275.0","1.0","0.25","0.6666666666666666","0.902135231316726","0.353706111833551"
"zookeeper","53","0.8151999","0.082295775","0.01056338","Random Forest","No","no","yes","0.0","0.0","281.0","3.0","NaN","0.0","0.7870699881376038","0.0"
"zookeeper","53","0.8151999","0.082295775","0.01056338","Naive Bayes","No","no","yes","2.0","6.0","275.0","1.0","0.25","0.6666666666666666","0.9833926453143536","0.353706111833551"
"zookeeper","53","0.8151999","0.082295775","0.01056338","IBk","No","no","yes","2.0","2.0","279.0","1.0","0.5","0.6666666666666666","0.900355871886121","0.5661914460285138"
"zookeeper","53","0.8151999","0.082295775","0.01056338","Random Forest","No","yes","yes","0.0","0.0","281.0","3.0","NaN","0.0","0.9555160142348754","0.0"
"zookeeper","53","0.8151999","0.082295775","0.01056338","Naive Bayes","No","yes","yes","3.0","19.0","262.0","0.0","0.13636363636363635","1.0","0.9833926453143536","0.22560275545350184"
"zookeeper","53","0.8151999","0.082295775","0.01056338","IBk","No","yes","yes","2.0","2.0","279.0","1.0","0.5","0.6666666666666666","0.902135231316726","0.5661914460285138"
"zookeeper","54","0.8327763","0.08078181","0.051282052","Random Forest","No","no","no","12.0","25.0","234.0","2.0","0.32432432432432434","0.8571428571428571","0.9222283507997794","0.4280282455187398"
"zookeeper","54","0.8327763","0.08078181","0.051282052","Naive Bayes","No","no","no","12.0","64.0","195.0","2.0","0.15789473684210525","0.8571428571428571","0.8814120242691671","0.19713038053649384"
"zookeeper","54","0.8327763","0.08078181","0.051282052","IBk","No","no","no","10.0","25.0","234.0","4.0","0.2857142857142857","0.7142857142857143","0.8772752344180915","0.36137775268210076"
"zookeeper","54","0.8327763","0.08078181","0.051282052","Random Forest","No","yes","no","10.0","20.0","239.0","4.0","0.3333333333333333","0.7142857142857143","0.936569222283508","0.413533834586466"
"zookeeper","54","0.8327763","0.08078181","0.051282052","Naive Bayes","No","yes","no","12.0","37.0","222.0","2.0","0.24489795918367346","0.8571428571428571","0.882515168229454","0.3272888102609464"
"zookeeper","54","0.8327763","0.08078181","0.051282052","IBk","No","yes","no","10.0","24.0","235.0","4.0","0.29411764705882354","0.7142857142857143","0.887065637065637","0.37096774193548415"
"zookeeper","54","0.8327763","0.08078181","0.051282052","Random Forest","No","no","yes","2.0","4.0","255.0","12.0","0.3333333333333333","0.14285714285714285","0.9240209597352455","0.17460317460317476"
"zookeeper","54","0.8327763","0.08078181","0.051282052","Naive Bayes","No","no","yes","12.0","55.0","204.0","2.0","0.1791044776119403","0.8571428571428571","0.8814120242691671","0.23106191629194042"
"zookeeper","54","0.8327763","0.08078181","0.051282052","IBk","No","no","yes","10.0","25.0","234.0","4.0","0.2857142857142857","0.7142857142857143","0.8772752344180915","0.36137775268210076"
"zookeeper","54","0.8327763","0.08078181","0.051282052","Random Forest","No","yes","yes","1.0","2.0","257.0","13.0","0.3333333333333333","0.07142857142857142","0.9314671814671814","0.10138248847926193"
"zookeeper","54","0.8327763","0.08078181","0.051282052","Naive Bayes","No","yes","yes","11.0","31.0","228.0","3.0","0.2619047619047619","0.7857142857142857","0.882515168229454","0.34226190476190466"
"zookeeper","54","0.8327763","0.08078181","0.051282052","IBk","No","yes","yes","10.0","24.0","235.0","4.0","0.29411764705882354","0.7142857142857143","0.887065637065637","0.37096774193548415"
"zookeeper","55","0.84967196","0.08019521","0.0056338026","Random Forest","No","no","no","2.0","11.0","342.0","0.0","0.15384615384615385","1.0","0.9957507082152974","0.25943485681775275"
"zookeeper","55","0.84967196","0.08019521","0.0056338026","Naive Bayes","No","no","no","2.0","8.0","345.0","0.0","0.2","1.0","0.990084985835694","0.32701421800947883"
"zookeeper","55","0.84967196","0.08019521","0.0056338026","IBk","No","no","no","2.0","12.0","341.0","0.0","0.14285714285714285","1.0","0.9886685552407932","0.242532005689901"
"zookeeper","55","0.84967196","0.08019521","0.0056338026","Random Forest","No","yes","no","2.0","12.0","341.0","0.0","0.14285714285714285","1.0","0.9971671388101983","0.242532005689901"
"zookeeper","55","0.84967196","0.08019521","0.0056338026","Naive Bayes","No","yes","no","2.0","26.0","327.0","0.0","0.07142857142857142","1.0","0.990084985835694","0.12412222433099196"
"zookeeper","55","0.84967196","0.08019521","0.0056338026","IBk","No","yes","no","2.0","12.0","341.0","0.0","0.14285714285714285","1.0","0.990084985835694","0.242532005689901"
"zookeeper","55","0.84967196","0.08019521","0.0056338026","Random Forest","No","no","yes","0.0","1.0","352.0","2.0","0.0","0.0","0.9929178470254958","-0.003770028275208"
"zookeeper","55","0.84967196","0.08019521","0.0056338026","Naive Bayes","No","no","yes","1.0","6.0","347.0","1.0","0.14285714285714285","0.5","0.990084985835694","0.21534575307862383"
"zookeeper","55","0.84967196","0.08019521","0.0056338026","IBk","No","no","yes","2.0","6.0","347.0","0.0","0.25","1.0","0.9886685552407932","0.3945423536100068"
"zookeeper","55","0.84967196","0.08019521","0.0056338026","Random Forest","No","yes","yes","0.0","1.0","352.0","2.0","0.0","0.0","0.9971671388101983","-0.003770028275208"
"zookeeper","55","0.84967196","0.08019521","0.0056338026","Naive Bayes","No","yes","yes","2.0","20.0","333.0","0.0","0.09090909090909091","1.0","0.990084985835694","0.1579696394686901"
"zookeeper","55","0.84967196","0.08019521","0.0056338026","IBk","No","yes","yes","2.0","6.0","347.0","0.0","0.25","1.0","0.990084985835694","0.3945423536100068"
"zookeeper","56","0.87164253","0.07831582","0.0056338026","Random Forest","No","no","no","2.0","3.0","350.0","0.0","0.4","1.0","1.0","0.5679513184584192"
"zookeeper","56","0.87164253","0.07831582","0.0056338026","Naive Bayes","No","no","no","2.0","7.0","346.0","0.0","0.2222222222222222","1.0","0.990084985835694","0.3577151718790403"
"zookeeper","56","0.87164253","0.07831582","0.0056338026","IBk","No","no","no","2.0","3.0","350.0","0.0","0.4","1.0","1.0","0.5679513184584192"
"zookeeper","56","0.87164253","0.07831582","0.0056338026","Random Forest","No","yes","no","2.0","3.0","350.0","0.0","0.4","1.0","1.0","0.5679513184584192"
"zookeeper","56","0.87164253","0.07831582","0.0056338026","Naive Bayes","No","yes","no","2.0","26.0","327.0","0.0","0.07142857142857142","1.0","0.990084985835694","0.12412222433099196"
"zookeeper","56","0.87164253","0.07831582","0.0056338026","IBk","No","yes","no","2.0","3.0","350.0","0.0","0.4","1.0","1.0","0.5679513184584192"
"zookeeper","56","0.87164253","0.07831582","0.0056338026","Random Forest","No","no","yes","0.0","0.0","353.0","2.0","NaN","0.0","1.0","0.0"
"zookeeper","56","0.87164253","0.07831582","0.0056338026","Naive Bayes","No","no","yes","1.0","6.0","347.0","1.0","0.14285714285714285","0.5","0.990084985835694","0.21534575307862383"
"zookeeper","56","0.87164253","0.07831582","0.0056338026","IBk","No","no","yes","2.0","0.0","353.0","0.0","1.0","1.0","1.0","1.0"
"zookeeper","56","0.87164253","0.07831582","0.0056338026","Random Forest","No","yes","yes","0.0","0.0","353.0","2.0","NaN","0.0","1.0","0.0"
"zookeeper","56","0.87164253","0.07831582","0.0056338026","Naive Bayes","No","yes","yes","2.0","20.0","333.0","0.0","0.09090909090909091","1.0","0.990084985835694","0.1579696394686901"
"zookeeper","56","0.87164253","0.07831582","0.0056338026","IBk","No","yes","yes","2.0","0.0","353.0","0.0","1.0","1.0","1.0","1.0"
"zookeeper","57","0.8936131","0.07652885","0.10989011","Random Forest","No","no","no","15.0","8.0","235.0","15.0","0.6521739130434783","0.5","0.8688614540466393","0.520284208113683"
"zookeeper","57","0.8936131","0.07652885","0.10989011","Naive Bayes","No","no","no","16.0","22.0","221.0","14.0","0.42105263157894735","0.5333333333333333","0.8279149519890261","0.39646278555637454"
"zookeeper","57","0.8936131","0.07652885","0.10989011","IBk","No","no","no","14.0","7.0","236.0","16.0","0.6666666666666666","0.4666666666666667","0.8171467764060356","0.5041459369817577"
"zookeeper","57","0.8936131","0.07652885","0.10989011","Random Forest","No","yes","no","14.0","6.0","237.0","16.0","0.7","0.4666666666666667","0.8607681755829903","0.517590361445783"
"zookeeper","57","0.8936131","0.07652885","0.10989011","Naive Bayes","No","yes","no","15.0","19.0","224.0","15.0","0.4411764705882353","0.5","0.8670781893004115","0.39852255054432334"
"zookeeper","57","0.8936131","0.07652885","0.10989011","IBk","No","yes","no","15.0","5.0","238.0","15.0","0.75","0.5","0.8397119341563786","0.5614457831325305"
"zookeeper","57","0.8936131","0.07652885","0.10989011","Random Forest","No","no","yes","0.0","0.0","243.0","30.0","NaN","0.0","0.8551440329218107","0.0"
"zookeeper","57","0.8936131","0.07652885","0.10989011","Naive Bayes","No","no","yes","16.0","18.0","225.0","14.0","0.47058823529411764","0.5333333333333333","0.8279149519890261","0.43390357698289245"
"zookeeper","57","0.8936131","0.07652885","0.10989011","IBk","No","no","yes","14.0","6.0","237.0","16.0","0.7","0.4666666666666667","0.8170096021947874","0.517590361445783"
"zookeeper","57","0.8936131","0.07652885","0.10989011","Random Forest","No","yes","yes","1.0","0.0","243.0","29.0","1.0","0.03333333333333333","0.8171467764060356","0.0578364869689404"
"zookeeper","57","0.8936131","0.07652885","0.10989011","Naive Bayes","No","yes","yes","14.0","10.0","233.0","16.0","0.5833333333333334","0.4666666666666667","0.8670096021947874","0.46639603067207935"
"zookeeper","57","0.8936131","0.07652885","0.10989011","IBk","No","yes","yes","15.0","4.0","239.0","15.0","0.7894736842105263","0.5","0.8395747599451303","0.5761215984309882"
"zookeeper","58","0.91050875","0.07714791","0.006968641","Random Forest","No","no","no","0.0","6.0","279.0","2.0","0.0","0.0","0.8859649122807017","-0.010563380281690538"
"zookeeper","58","0.91050875","0.07714791","0.006968641","Naive Bayes","No","no","no","2.0","285.0","0.0","0.0","0.006968641114982578","1.0","0.07368421052631578","0.0"
"zookeeper","58","0.91050875","0.07714791","0.006968641","IBk","No","no","no","0.0","20.0","265.0","2.0","0.0","0.0","0.5807017543859649","-0.0128328521013805"
"zookeeper","58","0.91050875","0.07714791","0.006968641","Random Forest","No","yes","no","1.0","24.0","261.0","1.0","0.04","0.5","0.7333333333333333","0.0619688848215458"
"zookeeper","58","0.91050875","0.07714791","0.006968641","Naive Bayes","No","yes","no","2.0","205.0","80.0","0.0","0.00966183574879227","1.0","0.5701754385964912","0.005409517369622121"
"zookeeper","58","0.91050875","0.07714791","0.006968641","IBk","No","yes","no","0.0","19.0","266.0","2.0","0.0","0.0","0.6070175438596491","-0.012770962863384272"
"zookeeper","58","0.91050875","0.07714791","0.006968641","Random Forest","No","no","yes","0.0","0.0","285.0","2.0","NaN","0.0","0.9701754385964912","0.0"
"zookeeper","58","0.91050875","0.07714791","0.006968641","Naive Bayes","No","no","yes","2.0","282.0","3.0","0.0","0.007042253521126761","1.0","0.07368421052631578","1.4824697946779175E-4"
"zookeeper","58","0.91050875","0.07714791","0.006968641","IBk","No","no","yes","0.0","20.0","265.0","2.0","0.0","0.0","0.5807017543859649","-0.0128328521013805"
"zookeeper","58","0.91050875","0.07714791","0.006968641","Random Forest","No","yes","yes","0.0","0.0","285.0","2.0","NaN","0.0","0.9473684210526315","0.0"
"zookeeper","58","0.91050875","0.07714791","0.006968641","Naive Bayes","No","yes","yes","2.0","184.0","101.0","0.0","0.010752688172043012","1.0","0.5701754385964912","0.007592272419754935"
"zookeeper","58","0.91050875","0.07714791","0.006968641","IBk","No","yes","yes","0.0","19.0","266.0","2.0","0.0","0.0","0.6070175438596491","-0.012770962863384272"
"zookeeper","59","0.9282708","0.07580505","0.006968641","Random Forest","No","no","no","1.0","19.0","266.0","1.0","0.05","0.5","0.9131578947368421","0.0792428617260184"
"zookeeper","59","0.9282708","0.07580505","0.006968641","Naive Bayes","No","no","no","2.0","21.0","264.0","0.0","0.08695652173913043","1.0","0.9842105263157894","0.14908936891147856"
"zookeeper","59","0.9282708","0.07580505","0.006968641","IBk","No","no","no","1.0","19.0","266.0","1.0","0.05","0.5","0.7912280701754386","0.0792428617260184"
"zookeeper","59","0.9282708","0.07580505","0.006968641","Random Forest","No","yes","no","1.0","18.0","267.0","1.0","0.05263157894736842","0.5","0.9052631578947369","0.0836834145521754"
"zookeeper","59","0.9282708","0.07580505","0.006968641","Naive Bayes","No","yes","no","2.0","30.0","255.0","0.0","0.0625","1.0","0.9842105263157894","0.10591900311526486"
"zookeeper","59","0.9282708","0.07580505","0.006968641","IBk","No","yes","no","1.0","28.0","257.0","1.0","0.034482758620689655","0.5","0.7657894736842106","0.05215806855711264"
"zookeeper","59","0.9282708","0.07580505","0.006968641","Random Forest","No","no","yes","0.0","3.0","282.0","2.0","0.0","0.0","0.9368421052631579","-0.00843288826423083"
"zookeeper","59","0.9282708","0.07580505","0.006968641","Naive Bayes","No","no","yes","2.0","14.0","271.0","0.0","0.125","1.0","0.9842105263157894","0.21246569972559773"
"zookeeper","59","0.9282708","0.07580505","0.006968641","IBk","No","no","yes","1.0","16.0","269.0","1.0","0.058823529411764705","0.5","0.7912280701754386","0.09396471680594384"
"zookeeper","59","0.9282708","0.07580505","0.006968641","Random Forest","No","yes","yes","0.0","3.0","282.0","2.0","0.0","0.0","0.9701754385964912","-0.00843288826423083"
"zookeeper","59","0.9282708","0.07580505","0.006968641","Naive Bayes","No","yes","yes","2.0","23.0","262.0","0.0","0.08","1.0","0.9842105263157894","0.13701137403582156"
"zookeeper","59","0.9282708","0.07580505","0.006968641","IBk","No","yes","yes","1.0","24.0","261.0","1.0","0.04","0.5","0.7657894736842106","0.0619688848215458"
"zookeeper","60","0.94603294","0.07451262","0.013937282","Random Forest","No","no","no","2.0","2.0","281.0","2.0","0.5","0.5","0.6333922261484098","0.49293286219081384"
"zookeeper","60","0.94603294","0.07451262","0.013937282","Naive Bayes","No","no","no","2.0","21.0","262.0","2.0","0.08695652173913043","0.5","0.7455830388692579","0.1274289491077325"
"zookeeper","60","0.94603294","0.07451262","0.013937282","IBk","No","no","no","2.0","2.0","281.0","2.0","0.5","0.5","0.6713780918727915","0.49293286219081384"
"zookeeper","60","0.94603294","0.07451262","0.013937282","Random Forest","No","yes","no","2.0","2.0","281.0","2.0","0.5","0.5","0.6254416961130742","0.49293286219081384"
"zookeeper","60","0.94603294","0.07451262","0.013937282","Naive Bayes","No","yes","no","2.0","29.0","254.0","2.0","0.06451612903225806","0.5","0.7455830388692579","0.09186485658875135"
"zookeeper","60","0.94603294","0.07451262","0.013937282","IBk","No","yes","no","2.0","2.0","281.0","2.0","0.5","0.5","0.6709363957597173","0.49293286219081384"
"zookeeper","60","0.94603294","0.07451262","0.013937282","Random Forest","No","no","yes","0.0","0.0","283.0","4.0","NaN","0.0","0.6528268551236749","0.0"
"zookeeper","60","0.94603294","0.07451262","0.013937282","Naive Bayes","No","no","yes","2.0","12.0","271.0","2.0","0.14285714285714285","0.5","0.7455830388692579","0.2049861495844872"
"zookeeper","60","0.94603294","0.07451262","0.013937282","IBk","No","no","yes","2.0","0.0","283.0","2.0","1.0","0.5","0.6713780918727915","0.663540445486515"
"zookeeper","60","0.94603294","0.07451262","0.013937282","Random Forest","No","yes","yes","0.0","0.0","283.0","4.0","NaN","0.0","0.6537102473498233","0.0"
"zookeeper","60","0.94603294","0.07451262","0.013937282","Naive Bayes","No","yes","yes","2.0","21.0","262.0","2.0","0.08695652173913043","0.5","0.7455830388692579","0.1274289491077325"
"zookeeper","60","0.94603294","0.07451262","0.013937282","IBk","No","yes","yes","2.0","0.0","283.0","2.0","1.0","0.5","0.6709363957597173","0.663540445486515"
"zookeeper","61","0.963795","0.073396266","0.080139376","Random Forest","No","no","no","4.0","7.0","257.0","19.0","0.36363636363636365","0.17391304347826086","0.8315217391304348","0.19347168179853003"
"zookeeper","61","0.963795","0.073396266","0.080139376","Naive Bayes","No","no","no","8.0","15.0","249.0","15.0","0.34782608695652173","0.34782608695652173","0.8538372859025033","0.29100790513833974"
"zookeeper","61","0.963795","0.073396266","0.080139376","IBk","No","no","no","7.0","5.0","259.0","16.0","0.5833333333333334","0.30434782608695654","0.7971014492753623","0.365111134520173"
"zookeeper","61","0.963795","0.073396266","0.080139376","Random Forest","No","yes","no","5.0","8.0","256.0","18.0","0.38461538461538464","0.21739130434782608","0.7361660079051383","0.23340867063899715"
"zookeeper","61","0.963795","0.073396266","0.080139376","Naive Bayes","No","yes","no","11.0","20.0","244.0","12.0","0.3548387096774194","0.4782608695652174","0.8256752305665349","0.3473564525298467"
"zookeeper","61","0.963795","0.073396266","0.080139376","IBk","No","yes","no","3.0","5.0","259.0","20.0","0.375","0.13043478260869565","0.5801218708827405","0.15875249149959028"
"zookeeper","61","0.963795","0.073396266","0.080139376","Random Forest","No","no","yes","0.0","0.0","264.0","23.0","NaN","0.0","0.8223814229249012","0.0"
"zookeeper","61","0.963795","0.073396266","0.080139376","Naive Bayes","No","no","yes","8.0","8.0","256.0","15.0","0.5","0.34782608695652173","0.8538372859025033","0.3687482069427179"
"zookeeper","61","0.963795","0.073396266","0.080139376","IBk","No","no","yes","7.0","3.0","261.0","16.0","0.7","0.30434782608695654","0.7971014492753623","0.3948507379869048"
"zookeeper","61","0.963795","0.073396266","0.080139376","Random Forest","No","yes","yes","0.0","0.0","264.0","23.0","NaN","0.0","0.7304841897233202","0.0"
"zookeeper","61","0.963795","0.073396266","0.080139376","Naive Bayes","No","yes","yes","8.0","15.0","249.0","15.0","0.34782608695652173","0.34782608695652173","0.8256752305665349","0.29100790513833974"
"zookeeper","61","0.963795","0.073396266","0.080139376","IBk","No","yes","yes","3.0","3.0","261.0","20.0","0.5","0.13043478260869565","0.5801218708827405","0.17969429601093606"
"zookeeper","62","0.98155713","0.07351828","0.0067340066","Random Forest","No","no","no","1.0","6.0","289.0","1.0","0.14285714285714285","0.5","0.988135593220339","0.2139886578449902"
"zookeeper","62","0.98155713","0.07351828","0.0067340066","Naive Bayes","No","no","no","2.0","21.0","274.0","0.0","0.08695652173913043","1.0","0.9830508474576272","0.14946133915177928"
"zookeeper","62","0.98155713","0.07351828","0.0067340066","IBk","No","no","no","2.0","6.0","289.0","0.0","0.25","1.0","0.9983050847457627","0.39346494213750727"
"zookeeper","62","0.98155713","0.07351828","0.0067340066","Random Forest","No","yes","no","2.0","8.0","287.0","0.0","0.2","1.0","0.9966101694915255","0.32576617480136266"
"zookeeper","62","0.98155713","0.07351828","0.0067340066","Naive Bayes","No","yes","no","2.0","29.0","266.0","0.0","0.06451612903225806","1.0","0.9830508474576272","0.10995143122868635"
"zookeeper","62","0.98155713","0.07351828","0.0067340066","IBk","No","yes","no","2.0","10.0","285.0","0.0","0.16666666666666666","1.0","0.9966101694915255","0.2773722627737229"
"zookeeper","62","0.98155713","0.07351828","0.0067340066","Random Forest","No","no","yes","0.0","0.0","295.0","2.0","NaN","0.0","0.9966101694915255","0.0"
"zookeeper","62","0.98155713","0.07351828","0.0067340066","Naive Bayes","No","no","yes","2.0","13.0","282.0","0.0","0.13333333333333333","1.0","0.9830508474576272","0.22609741431148467"
"zookeeper","62","0.98155713","0.07351828","0.0067340066","IBk","No","no","yes","2.0","5.0","290.0","0.0","0.2857142857142857","1.0","0.9983050847457627","0.4385633270321348"
"zookeeper","62","0.98155713","0.07351828","0.0067340066","Random Forest","No","yes","yes","1.0","0.0","295.0","1.0","1.0","0.5","0.9966101694915255","0.6651634723788082"
"zookeeper","62","0.98155713","0.07351828","0.0067340066","Naive Bayes","No","yes","yes","2.0","21.0","274.0","0.0","0.08695652173913043","1.0","0.9830508474576272","0.14946133915177928"
"zookeeper","62","0.98155713","0.07351828","0.0067340066","IBk","No","yes","yes","2.0","9.0","286.0","0.0","0.18181818181818182","1.0","0.9966101694915255","0.2997118155619601"
